Age,Height,Weight,Body_Type,Index,Shape
60,173,79,Endomorph,2,round
43,168,105,Endomorph,2,round
61,189,71,Endomorph,2,round
19,180,95,Endomorph,2,round
37,171,119,Endomorph,2,round
32,196,83,Endomorph,2,round
69,191,85,Endomorph,2,round
21,170,112,Endomorph,2,round
39,179,111,Endomorph,2,round
67,194,86,Endomorph,2,round
55,170,115,Endomorph,2,round
40,167,91,Endomorph,2,round
76,163,73,Endomorph,2,round
43,186,88,Endomorph,2,round
68,199,71,Endomorph,2,round
28,197,108,Endomorph,2,round
45,189,78,Endomorph,2,round
73,186,88,Endomorph,2,round
19,180,85,Endomorph,2,round
76,179,94,Endomorph,2,round
25,163,117,Endomorph,2,round
46,170,87,Endomorph,2,round
28,172,92,Endomorph,2,round
54,168,90,Endomorph,2,round
35,163,80,Endomorph,2,round
72,171,108,Endomorph,2,round
79,168,110,Endomorph,2,round
67,172,73,Endomorph,2,round
31,185,94,Endomorph,2,round
71,197,101,Endomorph,2,round
27,172,99,Endomorph,2,round
52,198,114,Endomorph,2,round
26,187,95,Endomorph,2,round
52,178,105,Endomorph,2,round
28,183,103,Endomorph,2,round
61,178,78,Endomorph,2,round
29,172,81,Endomorph,2,round
20,172,71,Endomorph,2,round
70,187,107,Endomorph,2,round
56,161,74,Endomorph,2,round
31,169,74,Endomorph,2,round
73,181,91,Endomorph,2,round
45,172,74,Endomorph,2,round
28,168,73,Endomorph,2,round
56,192,78,Endomorph,2,round
42,173,98,Endomorph,2,round
38,179,91,Endomorph,2,round
27,174,96,Endomorph,2,round
60,191,79,Endomorph,2,round
32,192,85,Endomorph,2,round
36,176,111,Endomorph,2,round
65,183,111,Endomorph,2,round
39,189,79,Endomorph,2,round
38,172,75,Endomorph,2,round
77,175,118,Endomorph,2,round
69,161,74,Endomorph,2,round
61,176,75,Endomorph,2,round
49,191,116,Endomorph,2,round
67,167,94,Endomorph,2,round
40,162,119,Endomorph,2,round
30,171,73,Endomorph,2,round
22,179,109,Endomorph,2,round
21,175,117,Endomorph,2,round
45,173,101,Endomorph,2,round
31,175,104,Endomorph,2,round
25,192,79,Endomorph,2,round
26,189,103,Endomorph,2,round
74,171,105,Endomorph,2,round
68,174,75,Endomorph,2,round
52,177,112,Endomorph,2,round
54,187,115,Endomorph,2,round
38,182,85,Endomorph,2,round
75,173,88,Endomorph,2,round
35,189,103,Endomorph,2,round
50,192,94,Endomorph,2,round
25,174,100,Endomorph,2,round
68,166,118,Endomorph,2,round
66,174,110,Endomorph,2,round
34,197,86,Endomorph,2,round
60,170,116,Endomorph,2,round
48,188,99,Endomorph,2,round
51,190,108,Endomorph,2,round
23,184,100,Endomorph,2,round
39,183,88,Endomorph,2,round
31,178,104,Endomorph,2,round
20,161,98,Endomorph,2,round
29,181,70,Endomorph,2,round
53,179,73,Endomorph,2,round
29,192,97,Endomorph,2,round
62,167,87,Endomorph,2,round
19,184,95,Endomorph,2,round
19,168,109,Endomorph,2,round
32,193,88,Endomorph,2,round
40,182,75,Endomorph,2,round
46,164,70,Endomorph,2,round
34,184,77,Endomorph,2,round
49,167,102,Endomorph,2,round
24,175,112,Endomorph,2,round
47,174,90,Endomorph,2,round
45,160,93,Endomorph,2,round
31,181,94,Endomorph,2,round
61,162,116,Endomorph,2,round
47,197,112,Endomorph,2,round
34,173,88,Endomorph,2,round
49,195,98,Endomorph,2,round
63,177,79,Endomorph,2,round
23,177,81,Endomorph,2,round
68,162,102,Endomorph,2,round
41,169,76,Endomorph,2,round
23,198,86,Endomorph,2,round
44,160,79,Endomorph,2,round
35,186,100,Endomorph,2,round
41,186,75,Endomorph,2,round
54,170,86,Endomorph,2,round
73,164,119,Endomorph,2,round
41,166,106,Endomorph,2,round
55,178,87,Endomorph,2,round
51,188,95,Endomorph,2,round
57,174,118,Endomorph,2,round
64,194,85,Endomorph,2,round
32,196,77,Endomorph,2,round
28,171,93,Endomorph,2,round
39,189,82,Endomorph,2,round
71,179,98,Endomorph,2,round
41,196,101,Endomorph,2,round
18,162,93,Endomorph,2,round
35,168,85,Endomorph,2,round
61,198,80,Endomorph,2,round
29,185,101,Endomorph,2,round
74,161,75,Endomorph,2,round
60,182,104,Endomorph,2,round
45,182,102,Endomorph,2,round
57,180,87,Endomorph,2,round
77,175,106,Endomorph,2,round
24,168,82,Endomorph,2,round
40,172,79,Endomorph,2,round
38,187,106,Endomorph,2,round
51,186,95,Endomorph,2,round
28,176,115,Endomorph,2,round
39,197,86,Endomorph,2,round
59,195,70,Endomorph,2,round
52,160,94,Endomorph,2,round
69,177,103,Endomorph,2,round
46,168,108,Endomorph,2,round
59,172,79,Endomorph,2,round
45,199,89,Endomorph,2,round
76,174,76,Endomorph,2,round
35,163,85,Endomorph,2,round
31,192,106,Endomorph,2,round
35,183,98,Endomorph,2,round
45,195,81,Endomorph,2,round
41,169,86,Endomorph,2,round
25,195,117,Endomorph,2,round
59,179,89,Endomorph,2,round
71,170,95,Endomorph,2,round
62,171,117,Endomorph,2,round
70,177,88,Endomorph,2,round
25,189,116,Endomorph,2,round
21,196,81,Endomorph,2,round
44,179,90,Endomorph,2,round
53,184,111,Endomorph,2,round
22,171,103,Endomorph,2,round
50,180,76,Endomorph,2,round
66,184,114,Endomorph,2,round
51,170,104,Endomorph,2,round
47,168,84,Endomorph,2,round
25,184,70,Endomorph,2,round
56,194,95,Endomorph,2,round
64,191,104,Endomorph,2,round
43,173,94,Endomorph,2,round
74,160,111,Endomorph,2,round
54,176,84,Endomorph,2,round
51,184,91,Endomorph,2,round
24,167,75,Endomorph,2,round
57,164,84,Endomorph,2,round
45,164,93,Endomorph,2,round
56,194,90,Endomorph,2,round
79,178,76,Endomorph,2,round
56,182,98,Endomorph,2,round
45,168,101,Endomorph,2,round
31,189,101,Endomorph,2,round
70,175,74,Endomorph,2,round
67,192,73,Endomorph,2,round
55,161,91,Endomorph,2,round
21,173,87,Endomorph,2,round
59,160,104,Endomorph,2,round
35,185,86,Endomorph,2,round
61,184,119,Endomorph,2,round
65,175,119,Endomorph,2,round
42,174,93,Endomorph,2,round
24,185,71,Endomorph,2,round
55,175,82,Endomorph,2,round
45,173,84,Endomorph,2,round
22,188,74,Endomorph,2,round
20,183,72,Endomorph,2,round
61,174,106,Endomorph,2,round
48,178,106,Endomorph,2,round
64,167,106,Endomorph,2,round
59,193,72,Endomorph,2,round
75,161,104,Endomorph,2,round
37,186,92,Endomorph,2,round
36,169,97,Endomorph,2,round
65,194,99,Endomorph,2,round
77,182,87,Endomorph,2,round
28,167,105,Endomorph,2,round
57,187,102,Endomorph,2,round
20,182,95,Endomorph,2,round
40,163,117,Endomorph,2,round
24,173,109,Endomorph,2,round
40,188,86,Endomorph,2,round
78,160,109,Endomorph,2,round
24,163,76,Endomorph,2,round
63,191,77,Endomorph,2,round
51,192,100,Endomorph,2,round
59,185,81,Endomorph,2,round
36,176,117,Endomorph,2,round
75,198,100,Endomorph,2,round
26,182,113,Endomorph,2,round
65,191,88,Endomorph,2,round
68,174,79,Endomorph,2,round
35,172,108,Endomorph,2,round
58,161,81,Endomorph,2,round
65,178,89,Endomorph,2,round
62,183,106,Endomorph,2,round
59,183,117,Endomorph,2,round
42,170,110,Endomorph,2,round
69,181,76,Endomorph,2,round
31,174,83,Endomorph,2,round
61,169,80,Endomorph,2,round
42,186,76,Endomorph,2,round
36,168,98,Endomorph,2,round
56,187,79,Endomorph,2,round
72,160,98,Endomorph,2,round
32,176,78,Endomorph,2,round
33,190,105,Endomorph,2,round
44,169,117,Endomorph,2,round
57,196,79,Endomorph,2,round
27,188,88,Endomorph,2,round
21,177,100,Endomorph,2,round
68,197,86,Endomorph,2,round
36,198,78,Endomorph,2,round
45,165,114,Endomorph,2,round
38,199,102,Endomorph,2,round
76,171,103,Endomorph,2,round
64,173,114,Endomorph,2,round
31,169,93,Endomorph,2,round
50,179,78,Endomorph,2,round
65,174,76,Endomorph,2,round
27,190,85,Endomorph,2,round
36,166,88,Endomorph,2,round
47,169,108,Endomorph,2,round
39,169,75,Endomorph,2,round
20,198,119,Endomorph,2,round
54,187,80,Endomorph,2,round
58,189,81,Endomorph,2,round
35,196,111,Endomorph,2,round
28,162,82,Endomorph,2,round
65,174,81,Endomorph,2,round
19,180,90,Endomorph,2,round
29,196,79,Endomorph,2,round
71,171,89,Endomorph,2,round
23,163,119,Endomorph,2,round
60,168,105,Endomorph,2,round
76,198,97,Endomorph,2,round
57,187,93,Endomorph,2,round
61,182,74,Endomorph,2,round
46,199,106,Endomorph,2,round
76,181,81,Endomorph,2,round
47,183,104,Endomorph,2,round
19,185,109,Endomorph,2,round
26,189,71,Endomorph,2,round
64,192,119,Endomorph,2,round
19,175,110,Endomorph,2,round
46,181,114,Endomorph,2,round
50,177,108,Endomorph,2,round
27,166,111,Endomorph,2,round
51,185,78,Endomorph,2,round
61,167,91,Endomorph,2,round
72,165,116,Endomorph,2,round
25,189,74,Endomorph,2,round
54,198,81,Endomorph,2,round
71,182,70,Endomorph,2,round
77,191,113,Endomorph,2,round
50,181,91,Endomorph,2,round
64,168,107,Endomorph,2,round
23,190,88,Endomorph,2,round
61,166,85,Endomorph,2,round
57,168,100,Endomorph,2,round
62,172,72,Endomorph,2,round
36,162,92,Endomorph,2,round
49,194,111,Endomorph,2,round
44,192,87,Endomorph,2,round
18,180,95,Endomorph,2,round
60,190,82,Endomorph,2,round
69,193,87,Endomorph,2,round
50,191,72,Endomorph,2,round
79,194,92,Endomorph,2,round
57,174,72,Endomorph,2,round
49,191,94,Endomorph,2,round
22,165,96,Endomorph,2,round
34,180,113,Endomorph,2,round
79,192,96,Endomorph,2,round
25,191,108,Endomorph,2,round
74,178,94,Endomorph,2,round
59,192,93,Endomorph,2,round
51,187,77,Endomorph,2,round
26,190,78,Endomorph,2,round
73,180,115,Endomorph,2,round
40,193,106,Endomorph,2,round
52,174,99,Endomorph,2,round
67,173,88,Endomorph,2,round
24,178,85,Endomorph,2,round
32,174,93,Endomorph,2,round
70,165,113,Endomorph,2,round
71,168,90,Endomorph,2,round
37,196,105,Endomorph,2,round
67,179,109,Endomorph,2,round
42,193,108,Endomorph,2,round
20,197,116,Endomorph,2,round
77,185,75,Endomorph,2,round
79,177,74,Endomorph,2,round
72,187,83,Endomorph,2,round
63,168,114,Endomorph,2,round
41,191,111,Endomorph,2,round
51,165,119,Endomorph,2,round
63,173,73,Endomorph,2,round
39,187,77,Endomorph,2,round
28,183,93,Endomorph,2,round
65,172,80,Endomorph,2,round
25,171,86,Endomorph,2,round
56,178,119,Endomorph,2,round
60,180,90,Endomorph,2,round
52,186,95,Endomorph,2,round
66,178,112,Endomorph,2,round
63,183,117,Endomorph,2,round
55,185,113,Endomorph,2,round
25,187,114,Endomorph,2,round
71,177,96,Endomorph,2,round
54,195,85,Endomorph,2,round
44,188,95,Endomorph,2,round
45,176,102,Endomorph,2,round
57,163,100,Endomorph,2,round
51,188,117,Endomorph,2,round
49,163,116,Endomorph,2,round
32,169,75,Endomorph,2,round
61,184,113,Endomorph,2,round
34,190,77,Endomorph,2,round
50,162,76,Endomorph,2,round
64,161,103,Endomorph,2,round
63,184,113,Endomorph,2,round
69,165,83,Endomorph,2,round
71,185,85,Endomorph,2,round
33,167,112,Endomorph,2,round
46,194,78,Endomorph,2,round
26,186,79,Endomorph,2,round
50,184,86,Endomorph,2,round
77,177,81,Endomorph,2,round
66,160,75,Endomorph,2,round
46,198,88,Endomorph,2,round
30,162,112,Endomorph,2,round
38,163,110,Endomorph,2,round
75,196,98,Endomorph,2,round
38,174,75,Endomorph,2,round
22,167,94,Endomorph,2,round
27,197,93,Endomorph,2,round
23,178,94,Endomorph,2,round
73,185,85,Endomorph,2,round
68,198,85,Endomorph,2,round
74,169,75,Endomorph,2,round
30,197,106,Endomorph,2,round
18,173,90,Endomorph,2,round
37,178,73,Endomorph,2,round
74,189,103,Endomorph,2,round
64,164,97,Endomorph,2,round
63,190,107,Endomorph,2,round
25,166,110,Endomorph,2,round
27,178,97,Endomorph,2,round
26,190,86,Endomorph,2,round
66,198,83,Endomorph,2,round
58,183,76,Endomorph,2,round
20,193,91,Endomorph,2,round
28,182,70,Endomorph,2,round
29,199,98,Endomorph,2,round
27,165,100,Endomorph,2,round
42,197,99,Endomorph,2,round
66,195,84,Endomorph,2,round
66,186,87,Endomorph,2,round
42,170,104,Endomorph,2,round
28,164,119,Endomorph,2,round
79,176,99,Endomorph,2,round
71,166,103,Endomorph,2,round
53,186,111,Endomorph,2,round
56,174,80,Endomorph,2,round
70,172,96,Endomorph,2,round
43,170,93,Endomorph,2,round
31,185,104,Endomorph,2,round
56,181,108,Endomorph,2,round
73,187,77,Endomorph,2,round
57,183,87,Endomorph,2,round
18,188,82,Endomorph,2,round
73,168,114,Endomorph,2,round
71,163,93,Endomorph,2,round
21,177,92,Endomorph,2,round
78,175,81,Endomorph,2,round
47,192,118,Endomorph,2,round
29,188,99,Endomorph,2,round
73,198,100,Endomorph,2,round
52,169,97,Endomorph,2,round
30,168,91,Endomorph,2,round
69,190,113,Endomorph,2,round
48,187,97,Endomorph,2,round
55,162,82,Endomorph,2,round
60,173,94,Endomorph,2,round
40,184,113,Endomorph,2,round
21,174,115,Endomorph,2,round
69,161,76,Endomorph,2,round
33,183,114,Endomorph,2,round
24,173,75,Endomorph,2,round
39,166,93,Endomorph,2,round
46,195,88,Endomorph,2,round
28,183,88,Endomorph,2,round
73,186,105,Endomorph,2,round
50,196,78,Endomorph,2,round
75,197,117,Endomorph,2,round
46,189,105,Endomorph,2,round
76,186,107,Endomorph,2,round
56,198,109,Endomorph,2,round
29,174,98,Endomorph,2,round
24,185,93,Endomorph,2,round
76,160,117,Endomorph,2,round
72,163,74,Endomorph,2,round
56,188,111,Endomorph,2,round
59,160,114,Endomorph,2,round
79,181,95,Endomorph,2,round
65,170,83,Endomorph,2,round
43,169,108,Endomorph,2,round
57,176,98,Endomorph,2,round
26,195,75,Endomorph,2,round
58,185,76,Endomorph,2,round
51,180,106,Endomorph,2,round
62,172,87,Endomorph,2,round
30,168,92,Endomorph,2,round
72,170,113,Endomorph,2,round
72,170,107,Endomorph,2,round
53,165,70,Endomorph,2,round
42,160,73,Endomorph,2,round
41,165,113,Endomorph,2,round
61,172,116,Endomorph,2,round
34,181,104,Endomorph,2,round
19,190,92,Endomorph,2,round
30,181,96,Endomorph,2,round
48,196,95,Endomorph,2,round
46,186,77,Endomorph,2,round
67,173,112,Endomorph,2,round
45,164,85,Endomorph,2,round
77,195,110,Endomorph,2,round
44,191,72,Endomorph,2,round
32,193,101,Endomorph,2,round
48,166,74,Endomorph,2,round
57,169,89,Endomorph,2,round
32,176,83,Endomorph,2,round
50,189,101,Endomorph,2,round
37,180,95,Endomorph,2,round
59,172,116,Endomorph,2,round
29,160,75,Endomorph,2,round
54,160,105,Endomorph,2,round
26,192,109,Endomorph,2,round
40,197,74,Endomorph,2,round
25,184,82,Endomorph,2,round
49,185,101,Endomorph,2,round
65,172,85,Endomorph,2,round
31,187,70,Endomorph,2,round
44,192,82,Endomorph,2,round
42,196,80,Endomorph,2,round
30,189,77,Endomorph,2,round
72,167,94,Endomorph,2,round
38,160,109,Endomorph,2,round
62,171,101,Endomorph,2,round
48,164,93,Endomorph,2,round
54,183,97,Endomorph,2,round
65,165,83,Endomorph,2,round
75,184,114,Endomorph,2,round
60,160,72,Endomorph,2,round
71,184,105,Endomorph,2,round
22,160,96,Endomorph,2,round
30,191,89,Endomorph,2,round
45,162,116,Endomorph,2,round
60,178,84,Endomorph,2,round
42,188,96,Endomorph,2,round
68,161,114,Endomorph,2,round
52,168,110,Endomorph,2,round
64,176,97,Endomorph,2,round
56,195,94,Endomorph,2,round
24,176,111,Endomorph,2,round
55,171,113,Endomorph,2,round
49,179,115,Endomorph,2,round
20,162,102,Endomorph,2,round
79,163,115,Endomorph,2,round
62,176,83,Endomorph,2,round
56,196,77,Endomorph,2,round
54,174,117,Endomorph,2,round
72,192,83,Endomorph,2,round
67,175,70,Endomorph,2,round
39,170,85,Endomorph,2,round
79,179,87,Endomorph,2,round
25,197,76,Endomorph,2,round
34,183,84,Endomorph,2,round
69,175,93,Endomorph,2,round
44,189,118,Endomorph,2,round
50,193,82,Endomorph,2,round
63,160,78,Endomorph,2,round
34,183,84,Endomorph,2,round
59,183,104,Endomorph,2,round
29,168,93,Endomorph,2,round
65,181,102,Endomorph,2,round
63,171,85,Endomorph,2,round
79,176,77,Endomorph,2,round
44,184,98,Endomorph,2,round
65,187,92,Endomorph,2,round
25,174,114,Endomorph,2,round
40,189,100,Endomorph,2,round
77,186,109,Endomorph,2,round
59,181,118,Endomorph,2,round
78,169,83,Endomorph,2,round
66,190,99,Endomorph,2,round
76,186,108,Endomorph,2,round
79,171,96,Endomorph,2,round
46,190,116,Endomorph,2,round
67,191,85,Endomorph,2,round
37,191,75,Endomorph,2,round
33,194,102,Endomorph,2,round
34,180,113,Endomorph,2,round
33,169,87,Endomorph,2,round
36,175,85,Endomorph,2,round
73,166,81,Endomorph,2,round
73,163,89,Endomorph,2,round
25,186,114,Endomorph,2,round
55,184,109,Endomorph,2,round
55,190,98,Endomorph,2,round
70,170,99,Endomorph,2,round
46,179,95,Endomorph,2,round
58,195,91,Endomorph,2,round
53,176,102,Endomorph,2,round
43,170,108,Endomorph,2,round
48,189,116,Endomorph,2,round
61,194,98,Endomorph,2,round
77,197,91,Endomorph,2,round
29,181,114,Endomorph,2,round
72,186,82,Endomorph,2,round
34,196,78,Endomorph,2,round
32,194,93,Endomorph,2,round
26,163,84,Endomorph,2,round
56,175,105,Endomorph,2,round
59,175,82,Endomorph,2,round
65,180,96,Endomorph,2,round
29,185,113,Endomorph,2,round
49,195,106,Endomorph,2,round
42,178,76,Endomorph,2,round
56,176,77,Endomorph,2,round
35,185,106,Endomorph,2,round
32,181,110,Endomorph,2,round
49,187,83,Endomorph,2,round
23,160,81,Endomorph,2,round
75,195,105,Endomorph,2,round
61,196,109,Endomorph,2,round
60,161,86,Endomorph,2,round
69,176,109,Endomorph,2,round
52,199,98,Endomorph,2,round
51,197,96,Endomorph,2,round
55,180,70,Endomorph,2,round
73,168,103,Endomorph,2,round
71,172,73,Endomorph,2,round
74,170,93,Endomorph,2,round
79,175,90,Endomorph,2,round
22,175,102,Endomorph,2,round
35,161,76,Endomorph,2,round
33,167,70,Endomorph,2,round
25,172,110,Endomorph,2,round
42,176,72,Endomorph,2,round
49,198,113,Endomorph,2,round
79,183,84,Endomorph,2,round
43,162,100,Endomorph,2,round
69,189,85,Endomorph,2,round
39,172,79,Endomorph,2,round
48,178,98,Endomorph,2,round
60,166,75,Endomorph,2,round
27,168,98,Endomorph,2,round
73,178,86,Endomorph,2,round
74,199,91,Endomorph,2,round
29,181,93,Endomorph,2,round
70,177,86,Endomorph,2,round
45,182,90,Endomorph,2,round
23,161,119,Endomorph,2,round
76,170,80,Endomorph,2,round
37,190,76,Endomorph,2,round
22,192,111,Endomorph,2,round
40,173,108,Endomorph,2,round
26,175,74,Endomorph,2,round
75,170,113,Endomorph,2,round
76,192,117,Endomorph,2,round
46,166,90,Endomorph,2,round
33,190,87,Endomorph,2,round
71,173,104,Endomorph,2,round
63,187,89,Endomorph,2,round
39,175,84,Endomorph,2,round
25,178,74,Endomorph,2,round
76,176,82,Endomorph,2,round
37,185,81,Endomorph,2,round
68,165,90,Endomorph,2,round
31,168,106,Endomorph,2,round
56,176,75,Endomorph,2,round
54,190,76,Endomorph,2,round
67,171,95,Endomorph,2,round
51,182,111,Endomorph,2,round
28,164,117,Endomorph,2,round
71,195,77,Endomorph,2,round
57,195,78,Endomorph,2,round
50,162,96,Endomorph,2,round
48,183,73,Endomorph,2,round
76,176,90,Endomorph,2,round
71,198,100,Endomorph,2,round
61,185,90,Endomorph,2,round
51,163,109,Endomorph,2,round
67,171,94,Endomorph,2,round
24,160,108,Endomorph,2,round
75,180,84,Endomorph,2,round
66,178,104,Endomorph,2,round
71,180,118,Endomorph,2,round
79,177,112,Endomorph,2,round
40,162,110,Endomorph,2,round
63,191,106,Endomorph,2,round
73,169,111,Endomorph,2,round
24,199,116,Endomorph,2,round
71,174,97,Endomorph,2,round
42,164,83,Endomorph,2,round
78,163,73,Endomorph,2,round
20,187,89,Endomorph,2,round
76,163,103,Endomorph,2,round
55,174,81,Endomorph,2,round
37,176,102,Endomorph,2,round
51,162,93,Endomorph,2,round
66,169,89,Endomorph,2,round
61,182,74,Endomorph,2,round
61,177,107,Endomorph,2,round
47,160,99,Endomorph,2,round
34,194,93,Endomorph,2,round
76,190,112,Endomorph,2,round
27,160,109,Endomorph,2,round
52,162,76,Endomorph,2,round
37,162,105,Endomorph,2,round
35,196,107,Endomorph,2,round
62,178,85,Endomorph,2,round
61,188,84,Endomorph,2,round
44,184,115,Endomorph,2,round
76,192,92,Endomorph,2,round
79,195,81,Endomorph,2,round
76,188,98,Endomorph,2,round
66,185,113,Endomorph,2,round
53,163,117,Endomorph,2,round
40,173,84,Endomorph,2,round
49,186,98,Endomorph,2,round
27,192,114,Endomorph,2,round
28,181,112,Endomorph,2,round
55,162,118,Endomorph,2,round
23,182,90,Endomorph,2,round
76,180,84,Endomorph,2,round
58,182,83,Endomorph,2,round
79,163,111,Endomorph,2,round
64,180,113,Endomorph,2,round
51,196,85,Endomorph,2,round
53,190,84,Endomorph,2,round
54,180,111,Endomorph,2,round
34,185,73,Endomorph,2,round
57,194,96,Endomorph,2,round
57,197,92,Endomorph,2,round
71,183,98,Endomorph,2,round
29,170,110,Endomorph,2,round
38,188,78,Endomorph,2,round
57,162,112,Endomorph,2,round
36,160,112,Endomorph,2,round
20,178,76,Endomorph,2,round
35,181,111,Endomorph,2,round
70,173,73,Endomorph,2,round
68,173,74,Endomorph,2,round
36,175,74,Endomorph,2,round
64,192,80,Endomorph,2,round
23,172,110,Endomorph,2,round
33,197,97,Endomorph,2,round
25,171,85,Endomorph,2,round
65,197,110,Endomorph,2,round
35,198,99,Endomorph,2,round
69,192,73,Endomorph,2,round
65,192,71,Endomorph,2,round
60,188,115,Endomorph,2,round
56,164,72,Endomorph,2,round
66,165,119,Endomorph,2,round
66,190,90,Endomorph,2,round
29,175,75,Endomorph,2,round
62,190,112,Endomorph,2,round
27,184,87,Endomorph,2,round
24,192,113,Endomorph,2,round
63,172,74,Endomorph,2,round
72,169,78,Endomorph,2,round
18,183,89,Endomorph,2,round
66,169,97,Endomorph,2,round
53,190,95,Endomorph,2,round
38,172,87,Endomorph,2,round
54,162,88,Endomorph,2,round
69,193,72,Endomorph,2,round
41,187,78,Endomorph,2,round
72,178,105,Endomorph,2,round
42,182,100,Endomorph,2,round
24,191,118,Endomorph,2,round
59,172,86,Endomorph,2,round
34,192,92,Endomorph,2,round
46,193,103,Endomorph,2,round
47,192,110,Endomorph,2,round
24,164,110,Endomorph,2,round
50,162,74,Endomorph,2,round
24,166,84,Endomorph,2,round
75,183,116,Endomorph,2,round
41,181,72,Endomorph,2,round
28,182,88,Endomorph,2,round
26,189,97,Endomorph,2,round
29,177,72,Endomorph,2,round
52,191,107,Endomorph,2,round
21,166,73,Endomorph,2,round
53,192,93,Endomorph,2,round
45,164,100,Endomorph,2,round
74,187,114,Endomorph,2,round
30,167,114,Endomorph,2,round
40,174,80,Endomorph,2,round
36,163,106,Endomorph,2,round
59,193,70,Endomorph,2,round
54,164,78,Endomorph,2,round
56,192,86,Endomorph,2,round
41,164,70,Endomorph,2,round
33,197,72,Endomorph,2,round
50,193,116,Endomorph,2,round
29,185,95,Endomorph,2,round
51,160,100,Endomorph,2,round
24,163,95,Endomorph,2,round
28,198,92,Endomorph,2,round
48,185,99,Endomorph,2,round
46,192,79,Endomorph,2,round
79,192,77,Endomorph,2,round
30,167,113,Endomorph,2,round
48,179,94,Endomorph,2,round
19,175,91,Endomorph,2,round
56,180,84,Endomorph,2,round
32,185,110,Endomorph,2,round
74,182,79,Endomorph,2,round
28,177,89,Endomorph,2,round
51,190,110,Endomorph,2,round
56,171,116,Endomorph,2,round
21,160,92,Endomorph,2,round
28,168,70,Endomorph,2,round
46,162,71,Endomorph,2,round
19,185,88,Endomorph,2,round
78,168,83,Endomorph,2,round
33,175,77,Endomorph,2,round
56,183,107,Endomorph,2,round
30,173,81,Endomorph,2,round
54,162,95,Endomorph,2,round
34,193,96,Endomorph,2,round
38,192,98,Endomorph,2,round
61,183,84,Endomorph,2,round
77,168,115,Endomorph,2,round
36,172,70,Endomorph,2,round
24,161,112,Endomorph,2,round
55,166,97,Endomorph,2,round
25,180,72,Endomorph,2,round
30,178,87,Endomorph,2,round
54,184,103,Endomorph,2,round
19,181,101,Endomorph,2,round
58,170,98,Endomorph,2,round
79,192,94,Endomorph,2,round
28,191,95,Endomorph,2,round
41,180,108,Endomorph,2,round
23,198,77,Endomorph,2,round
78,179,88,Endomorph,2,round
43,167,116,Endomorph,2,round
24,196,111,Endomorph,2,round
74,168,91,Endomorph,2,round
56,184,98,Endomorph,2,round
36,184,102,Endomorph,2,round
23,192,107,Endomorph,2,round
60,161,114,Endomorph,2,round
46,178,115,Endomorph,2,round
60,179,104,Endomorph,2,round
56,188,112,Endomorph,2,round
19,165,72,Endomorph,2,round
36,176,88,Endomorph,2,round
21,184,79,Endomorph,2,round
75,197,96,Endomorph,2,round
23,163,84,Endomorph,2,round
66,189,80,Endomorph,2,round
74,179,116,Endomorph,2,round
54,162,95,Endomorph,2,round
78,182,93,Endomorph,2,round
45,177,82,Endomorph,2,round
47,185,101,Endomorph,2,round
24,195,106,Endomorph,2,round
26,167,73,Endomorph,2,round
42,176,82,Endomorph,2,round
50,190,78,Endomorph,2,round
18,196,118,Endomorph,2,round
68,192,103,Endomorph,2,round
23,186,106,Endomorph,2,round
35,163,117,Endomorph,2,round
27,181,76,Endomorph,2,round
45,185,70,Endomorph,2,round
28,191,81,Endomorph,2,round
50,183,90,Endomorph,2,round
18,194,80,Endomorph,2,round
30,196,113,Endomorph,2,round
54,191,113,Endomorph,2,round
37,166,113,Endomorph,2,round
18,192,83,Endomorph,2,round
69,190,103,Endomorph,2,round
20,171,103,Endomorph,2,round
35,170,94,Endomorph,2,round
58,183,73,Endomorph,2,round
31,167,95,Endomorph,2,round
48,191,85,Endomorph,2,round
44,197,79,Endomorph,2,round
34,181,114,Endomorph,2,round
72,193,71,Endomorph,2,round
63,178,104,Endomorph,2,round
46,179,88,Endomorph,2,round
53,173,75,Endomorph,2,round
54,192,88,Endomorph,2,round
43,169,77,Endomorph,2,round
70,175,83,Endomorph,2,round
34,163,79,Endomorph,2,round
39,186,72,Endomorph,2,round
78,187,107,Endomorph,2,round
42,175,98,Endomorph,2,round
19,192,84,Endomorph,2,round
72,178,92,Endomorph,2,round
39,180,92,Endomorph,2,round
22,181,87,Endomorph,2,round
21,168,115,Endomorph,2,round
53,168,88,Endomorph,2,round
23,168,97,Endomorph,2,round
69,186,95,Endomorph,2,round
38,176,79,Endomorph,2,round
30,167,116,Endomorph,2,round
71,175,73,Endomorph,2,round
54,177,71,Endomorph,2,round
72,192,72,Endomorph,2,round
42,160,76,Endomorph,2,round
43,171,85,Endomorph,2,round
72,165,100,Endomorph,2,round
56,164,79,Endomorph,2,round
37,175,88,Endomorph,2,round
50,177,97,Endomorph,2,round
31,177,86,Endomorph,2,round
73,160,97,Endomorph,2,round
53,178,88,Endomorph,2,round
34,167,106,Endomorph,2,round
38,162,92,Endomorph,2,round
63,184,89,Endomorph,2,round
33,164,82,Endomorph,2,round
63,199,82,Endomorph,2,round
33,178,112,Endomorph,2,round
73,177,80,Endomorph,2,round
37,190,117,Endomorph,2,round
46,192,84,Endomorph,2,round
45,177,86,Endomorph,2,round
25,198,119,Endomorph,2,round
41,175,97,Endomorph,2,round
20,175,88,Endomorph,2,round
